Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkHours,AbsentDays,OvertimeDays,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,target
0.22604943278452516,-1.0403799569586747,4.0,3.0,0.7794554495087005,-1.6674135927318714,-0.13614978350019244,0.0,-0.4078982174964671,0.221519781218969,0.14930887472166646,0.11317301957874153,-0.39075596598255563,3.0,1.0,2.0,1.0,2.0,0.43757652447884915,1.1286605236324827,-0.5991363078006372,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.6350525765351167,-1.4989721258076234,1.0,0.0,-0.3285719974890446,-0.575396621385686,-0.5119892180238512,0.0,-0.7934667289594307,-0.575154133550805,-0.2974789137932799,0.11317301957874153,-0.036520001542893296,3.0,0.0,2.0,2.0,2.0,-1.4978215031650273,0.2506908362480592,-0.5991363078006372,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.22604943278452516,-1.0403799569586747,3.0,0.0,1.0982178361570722,0.4651279451725206,0.914256150907294,0.0,0.1925916986263473,1.6281415092199012,0.33117662183639907,0.11317301957874153,0.921100239078957,1.0,0.0,2.0,1.0,2.0,-0.8694142619318485,-0.10945789335346734,-0.5991363078006372,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.11771770617233035,-1.4989721258076234,4.0,1.0,0.35747502664104835,-0.575396621385686,-0.9569729384540039,0.0,0.05776974784034635,-1.4740252255474573,0.7756579673412496,-1.0906495146709552,1.2637607036192813,0.0,1.0,2.0,2.0,2.0,0.678073240698808,-0.10945789335346734,0.7067311806145152,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6386352834778687,0.3531679234111231,3.0,0.0,0.8965127866217663,-0.575396621385686,0.18489560913361056,1.0,1.4745435964017495,-0.575154133550805,1.9947227025471024,1.8067969700037918,1.2637607036192813,1.0,3.0,1.0,3.0,2.0,0.33532209206926245,0.9554188380236117,-0.5991363078006372,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.43630824159655324,0.8334015844407784,3.0,0.0,-0.6126274266157553,0.4651279451725206,1.5481562432667877,0.0,-0.4078982174964671,-0.575154133550805,-0.2974789137932799,-1.0906495146709552,-0.036520001542893296,1.0,1.0,2.0,0.0,3.0,-1.593542269466968,-0.8479373447207659,-0.5991363078006372,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.6386352834778687,0.7512919169667536,3.0,1.0,-1.265996034999469,1.050900035250074,0.46185772681865156,1.0,-0.24061078595718205,0.9499127706477323,-0.9454458972075406,0.6254277666690552,-0.39075596598255563,1.0,3.0,2.0,1.0,2.0,0.4741733971694765,1.1286605236324827,-0.5991363078006372,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8336786669469625,1.5395580847280255,0.0,0.0,1.102579979020997,0.4651279451725206,-1.4907391535836345,1.0,1.4745435964017495,1.6281415092199012,1.7266964306495909,1.8067969700037918,2.256410424465771,3.0,0.0,3.0,1.0,2.0,0.38111519605303873,1.3008154943843415,-0.5991363078006372,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
-1.253338346410208,0.3531679234111231,2.0,1.0,0.47877745748652134,-0.575396621385686,-1.4907391535836345,1.0,-0.24061078595718205,0.9499127706477323,0.49379050572764815,0.6254277666690552,-0.39075596598255563,2.0,3.0,1.0,2.0,2.0,0.9070373322545398,-1.6154849467094539,1.628067369843385,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.1121166021859017,1.5395580847280255,3.0,0.0,-0.089126959320782,0.4651279451725206,0.7028801305698587,0.0,-0.24061078595718205,0.221519781218969,0.14930887472166646,-1.0906495146709552,-1.5448088964353024,3.0,3.0,2.0,3.0,2.0,-0.057146280307151985,0.42873493621421027,-0.5991363078006372,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8336786669469625,1.5395580847280255,2.0,4.0,-0.052444289120312015,0.039363552726774415,1.4150172392885654,0.0,-0.08609424056691378,-0.575154133550805,-0.2974789137932799,0.11317301957874153,-0.036520001542893296,3.0,3.0,3.0,2.0,3.0,0.7959154002240517,-0.29169170601735267,1.4021855089788704,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8336786669469625,1.1159660814792842,3.0,1.0,-1.4039398185185437,1.7657111044998182,0.18489560913361056,0.0,1.4745435964017495,0.221519781218969,1.7266964306495909,0.9232398232244886,0.7244042068401688,1.0,0.0,2.0,2.0,2.0,-1.4120235089351538,-0.8479373447207659,-0.5991363078006372,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
-1.7033031443411821,-1.0403799569586747,3.0,1.0,0.003458486349176719,-1.6674135927318714,1.1009200493907112,1.0,-0.7934667289594307,-0.575154133550805,-0.2974789137932799,0.11317301957874153,-0.39075596598255563,0.0,2.0,2.0,1.0,2.0,0.22408224383255596,-0.6608467670468058,-0.5991363078006372,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.5841463124488914,-0.45498647821875227,0.0,2.0,0.953663406694074,-1.6674135927318714,-1.4907391535836345,1.0,-0.5908310942701556,-0.575154133550805,-0.05740104560645684,0.11317301957874153,0.2550634650424678,2.0,2.0,2.0,1.0,2.0,-1.750807642822486,-1.2276364746299457,-0.5991363078006372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.9286495628888691,-1.4989721258076234,3.0,0.0,-1.054354270604905,1.6203530386686396,0.7028801305698587,3.0,1.1451033177633143,0.221519781218969,1.4939010210771135,-1.0906495146709552,2.046467875136736,1.0,1.0,0.0,2.0,2.0,-0.5708871129646192,-1.0368309351030809,-0.5991363078006372,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0.6386352834778687,0.46555244199223467,2.0,1.0,0.44474088590415856,-1.6674135927318714,1.2667907811974932,0.0,0.05776974784034635,1.6281415092199012,0.6410196714232577,1.1227773799711707,-0.39075596598255563,2.0,1.0,2.0,1.0,3.0,-0.52584079278518,0.42873493621421027,-0.5991363078006372,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
-0.7110361579338135,-1.4989721258076234,2.0,2.0,1.0461132347102782,1.050900035250074,-0.5119892180238512,0.0,-0.24061078595718205,1.6281415092199012,-0.5849389808807937,0.6254277666690552,-0.39075596598255563,3.0,0.0,2.0,2.0,2.0,-0.7162422249736808,-0.6608467670468058,-0.5991363078006372,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2041245066183757,0.46555244199223467,1.0,0.0,0.3772705369205568,0.039363552726774415,-0.9569729384540039,1.0,1.0558311524343995,0.221519781218969,0.6410196714232577,1.468343613608202,0.921100239078957,3.0,2.0,2.0,0.0,2.0,1.484677546778686,-0.8479373447207659,1.7705828908123173,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.5486228720272515,-0.711757612708453,3.0,0.0,-0.13616116016499336,-1.6674135927318714,-1.4907391535836345,1.0,-1.2855318730496361,1.6281415092199012,-0.9454458972075406,0.6254277666690552,-0.8513972877434082,0.0,3.0,2.0,2.0,2.0,-1.719599595549069,-0.4754611274658665,-0.5991363078006372,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.9748143283308777,-1.4989721258076234,1.0,0.0,-1.311110885439558,-0.575396621385686,-0.9569729384540039,0.0,-0.24061078595718205,0.221519781218969,0.49379050572764815,1.468343613608202,0.504812369422776,1.0,1.0,2.0,1.0,2.0,1.4809079280466346,-1.4204756044309002,1.7708736973373052,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
-1.1121166021859017,-0.711757612708453,2.0,0.0,-0.9235337211194654,1.2692938388652808,0.46185772681865156,1.0,-0.5908310942701556,-0.575154133550805,-0.9454458972075406,0.6254277666690552,-0.39075596598255563,3.0,1.0,0.0,3.0,2.0,-1.2771903172717376,1.1286605236324827,-0.5991363078006372,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7110361579338135,0.22928921678564834,3.0,0.0,1.809895476243699,-1.6674135927318714,-1.4907391535836345,0.0,-1.0218329898126766,0.221519781218969,-0.5849389808807937,0.11317301957874153,-0.39075596598255563,1.0,1.0,2.0,2.0,2.0,0.1545515459165328,-1.0368309351030809,-0.5991363078006372,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
-0.10586631103448096,-0.2439671671217693,0.0,0.0,0.07172021587346532,0.039363552726774415,0.914256150907294,2.0,0.7673341884551665,0.9499127706477323,-1.4348746272286723,-1.0906495146709552,-1.5448088964353024,3.0,0.0,3.0,2.0,2.0,-0.2715714102780871,0.9554188380236117,-0.5991363078006372,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.8411930454202806,-0.711757612708453,1.0,1.0,0.47877745748652134,-1.6674135927318714,0.18489560913361056,1.0,-0.08609424056691378,-0.575154133550805,0.49379050572764815,1.468343613608202,0.921100239078957,2.0,3.0,2.0,2.0,2.0,0.8640207986996895,-0.4754611274658665,1.5641884414548723,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0.9286495628888691,1.1159660814792842,0.0,1.0,0.24826854194154024,-1.6674135927318714,-0.13614978350019244,0.0,1.5509522203298776,0.9499127706477323,1.9947227025471024,0.11317301957874153,0.921100239078957,2.0,3.0,2.0,1.0,2.0,-0.47492559463226125,0.9554188380236117,-0.5991363078006372,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.8336786669469625,1.5395580847280255,1.0,1.0,0.6407485236115129,-0.575396621385686,-0.13614978350019244,0.0,-0.24061078595718205,2.213204568143404,0.49379050572764815,1.468343613608202,-0.8513972877434082,1.0,0.0,2.0,2.0,2.0,1.4304958641770666,1.3008154943843415,1.7687479435024385,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-1.3987430419052347,1.5395580847280255,2.0,0.0,0.8434886750565335,-0.575396621385686,1.5481562432667877,1.0,-1.6014819332515886,0.221519781218969,-0.9454458972075406,0.6254277666690552,-0.8513972877434082,3.0,3.0,2.0,2.0,3.0,0.2415237841834072,-0.8479373447207659,-0.5991363078006372,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
0.11771770617233035,1.345744218023378,2.0,1.0,1.7012555394730282,-0.575396621385686,-0.13614978350019244,0.0,-0.24061078595718205,0.9499127706477323,0.49379050572764815,1.468343613608202,0.921100239078957,1.0,1.0,0.0,2.0,2.0,0.48596258268699594,1.1286605236324827,-0.5991363078006372,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
